CREATED AT 2026/06/30 00:37:27 FOR 2026/06/30
Delivery Hour,Interval,Pricing Location,LMP,Energy Loss Price,Energy Congestion Price
1,2,MCMASTER-LT.T1_LF_DRA,37.50,0.56,0.00
1,3,MCMASTER-LT.T1_LF_DRA,35.58,0.53,0.00
1,4,MCMASTER-LT.T1_LF_DRA,35.39,0.53,0.00
1,5,MCMASTER-LT.T1_LF_DRA,34.80,0.52,0.00
1,6,MCMASTER-LT.T1_LF_DRA,35.31,0.53,0.00
1,7,MCMASTER-LT.T1_LF_DRA,36.86,0.55,0.00
1,8,MCMASTER-LT.T1_LF_DRA,36.55,0.55,0.00
1,9,MCMASTER-LT.T1_LF_DRA,36.86,0.55,0.00
1,1,MEADOWVALE-LT.LFEZ,37.06,-0.33,0.00
1,2,MEADOWVALE-LT.LFEZ,36.61,-0.33,0.00
1,3,MEADOWVALE-LT.LFEZ,34.74,-0.31,0.00
1,4,MEADOWVALE-LT.LFEZ,34.55,-0.31,0.00
1,5,MEADOWVALE-LT.LFEZ,33.98,-0.31,0.00
1,6,MEADOWVALE-LT.LFEZ,34.47,-0.31,0.00
1,7,MEADOWVALE-LT.LFEZ,35.98,-0.32,0.00
1,8,MEADOWVALE-LT.LFEZ,35.68,-0.32,0.00
1,9,MEADOWVALE-LT.LFEZ,35.98,-0.32,0.00
1,1,MEAFORD-LT.T12,35.96,-1.44,0.00
1,2,MEAFORD-LT.T12,35.52,-1.42,0.00
1,3,MEAFORD-LT.T12,33.70,-1.35,0.00
1,4,MEAFORD-LT.T12,33.52,-1.34,0.00
1,5,MEAFORD-LT.T12,32.96,-1.32,0.00
1,6,MEAFORD-LT.T12,33.45,-1.34,0.00
1,7,MEAFORD-LT.T12,34.91,-1.40,0.00
1,8,MEAFORD-LT.T12,34.62,-1.38,0.00
1,9,MEAFORD-LT.T12,34.91,-1.40,0.00
1,1,MERIVALE-LT.T1_LF,39.28,1.89,0.00
1,2,MERIVALE-LT.T1_LF,38.80,1.86,0.00
1,3,MERIVALE-LT.T1_LF,36.82,1.77,0.00
1,4,MERIVALE-LT.T1_LF,36.61,1.76,0.00
1,5,MERIVALE-LT.T1_LF,36.01,1.73,0.00
1,6,MERIVALE-LT.T1_LF,36.54,1.75,0.00
1,7,MERIVALE-LT.T1_LF,38.14,1.83,0.00
1,8,MERIVALE-LT.T1_LF,37.81,1.82,0.00
1,9,MERIVALE-LT.T1_LF,38.14,1.83,0.00
1,1,MIDDLEPORT-LT.AESLNR1_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.AESLNR1_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.AESLNR1_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.AESLNR1_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.AESLNR1_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.AESLNR1_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.AESLNR1_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.AESLNR1_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.AESLNR1_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.DRCTENGY_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.DRCTENGY_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.DRCTENGY_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.DRCTENGY_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.DRCTENGY_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.DRCTENGY_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.DRCTENGY_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.DRCTENGY_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.DRCTENGY_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.EDGECOM_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.EDGECOM_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.EDGECOM_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.EDGECOM_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.EDGECOM_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.EDGECOM_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.EDGECOM_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.EDGECOM_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.EDGECOM_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.ENERCORP_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.ENERCORP_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.ENERCORP_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.ENERCORP_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.ENERCORP_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.ENERCORP_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.ENERCORP_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.ENERCORP_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.ENERCORP_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.ENERNOC_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.ENERNOC_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.ENERNOC_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.ENERNOC_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.ENERNOC_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.ENERNOC_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.ENERNOC_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.ENERNOC_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.ENERNOC_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.ENPOWINC_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.ENPOWINC_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.ENPOWINC_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.ENPOWINC_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.ENPOWINC_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.ENPOWINC_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.ENPOWINC_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.ENPOWINC_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.ENPOWINC_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.GCPROJECT_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.GCPROJECT_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.GCPROJECT_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.GCPROJECT_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.GCPROJECT_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.GCPROJECT_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.GCPROJECT_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.GCPROJECT_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.GCPROJECT_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.HCE_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.HCE_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.HCE_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.HCE_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.HCE_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.HCE_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.HCE_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.HCE_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.HCE_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.HHSC_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.HHSC_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.HHSC_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.HHSC_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.HHSC_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.HHSC_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.HHSC_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.HHSC_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.HHSC_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.NRGCS_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.NRGCS_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.NRGCS_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.NRGCS_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.NRGCS_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.NRGCS_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.NRGCS_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.NRGCS_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.NRGCS_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.NRSTORCI_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.NRSTORCI_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.NRSTORCI_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.NRSTORCI_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.NRSTORCI_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.NRSTORCI_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.NRSTORCI_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.NRSTORCI_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.NRSTORCI_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.OPG_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.OPG_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.OPG_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.OPG_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.OPG_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.OPG_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.OPG_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.OPG_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.OPG_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.RODANBTM_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.RODANBTM_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.RODANBTM_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.RODANBTM_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.RODANBTM_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.RODANBTM_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.RODANBTM_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.RODANBTM_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.RODANBTM_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.RODANCI_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.RODANCI_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.RODANCI_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.RODANCI_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.RODANCI_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.RODANCI_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.RODANCI_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.RODANCI_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.RODANCI_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.STELCO_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.STELCO_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.STELCO_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.STELCO_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.STELCO_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.STELCO_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.STELCO_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.STELCO_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.STELCO_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.STEM_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.STEM_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.STEM_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.STEM_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.STEM_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.STEM_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.STEM_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.STEM_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.STEM_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.UOG_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.UOG_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.UOG_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.UOG_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.UOG_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.UOG_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.UOG_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.UOG_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.UOG_DRA,36.23,-0.07,0.00
1,1,MIDDLEPORT-LT.VOLTUS_DRA,37.32,-0.07,0.00
1,2,MIDDLEPORT-LT.VOLTUS_DRA,36.86,-0.07,0.00
1,3,MIDDLEPORT-LT.VOLTUS_DRA,34.98,-0.07,0.00
1,4,MIDDLEPORT-LT.VOLTUS_DRA,34.79,-0.07,0.00
1,5,MIDDLEPORT-LT.VOLTUS_DRA,34.21,-0.07,0.00
1,6,MIDDLEPORT-LT.VOLTUS_DRA,34.71,-0.07,0.00
1,7,MIDDLEPORT-LT.VOLTUS_DRA,36.24,-0.07,0.00
1,8,MIDDLEPORT-LT.VOLTUS_DRA,35.93,-0.07,0.00
1,9,MIDDLEPORT-LT.VOLTUS_DRA,36.23,-0.07,0.00
1,1,MIDHURST-LT.LFBY,37.62,0.23,0.00
1,2,MIDHURST-LT.LFBY,37.16,0.22,0.00
1,3,MIDHURST-LT.LFBY,35.26,0.21,0.00
1,4,MIDHURST-LT.LFBY,35.07,0.21,0.00
1,5,MIDHURST-LT.LFBY,34.49,0.21,0.00
1,6,MIDHURST-LT.LFBY,34.99,0.21,0.00
1,7,MIDHURST-LT.LFBY,36.53,0.22,0.00
1,8,MIDHURST-LT.LFBY,36.22,0.22,0.00
1,9,MIDHURST-LT.LFBY,36.53,0.22,0.00
1,1,MIDHURST-LT_BARRIE,37.62,0.23,0.00
1,2,MIDHURST-LT_BARRIE,37.16,0.22,0.00
1,3,MIDHURST-LT_BARRIE,35.26,0.21,0.00
1,4,MIDHURST-LT_BARRIE,35.07,0.21,0.00
1,5,MIDHURST-LT_BARRIE,34.49,0.21,0.00
1,6,MIDHURST-LT_BARRIE,34.99,0.21,0.00
1,7,MIDHURST-LT_BARRIE,36.53,0.22,0.00
1,8,MIDHURST-LT_BARRIE,36.22,0.22,0.00
1,9,MIDHURST-LT_BARRIE,36.53,0.22,0.00
1,1,MINAKIDS-LT.TT_LF,8.27,-3.12,-26.01
1,2,MINAKIDS-LT.TT_LF,5.52,-3.08,-28.34
1,3,MINAKIDS-LT.TT_LF,5.57,-2.92,-26.56
1,4,MINAKIDS-LT.TT_LF,5.51,-2.91,-26.44
1,5,MINAKIDS-LT.TT_LF,5.58,-2.86,-25.84
1,6,MINAKIDS-LT.TT_LF,5.58,-2.90,-26.30
1,7,MINAKIDS-LT.TT_LF,5.59,-3.03,-27.69
1,8,MINAKIDS-LT.TT_LF,5.59,-3.00,-27.41
1,9,MINAKIDS-LT.TT_LF,5.59,-3.03,-27.69
1,1,MINDEN-LT.LF3,38.40,1.00,0.00
1,2,MINDEN-LT.LF3,37.92,0.99,0.00
1,3,MINDEN-LT.LF3,35.99,0.94,0.00
1,4,MINDEN-LT.LF3,35.79,0.93,0.00
1,5,MINDEN-LT.LF3,35.20,0.92,0.00
1,6,MINDEN-LT.LF3,35.71,0.93,0.00
1,7,MINDEN-LT.LF3,37.28,0.97,0.00
1,8,MINDEN-LT.LF3,36.96,0.96,0.00
1,9,MINDEN-LT.LF3,37.28,0.97,0.00
1,1,MISSIONFLS-LT.G1,34.85,-2.54,0.00
1,2,MISSIONFLS-LT.G1,34.42,-2.51,0.00
1,3,MISSIONFLS-LT.G1,32.67,-2.38,0.00
1,4,MISSIONFLS-LT.G1,32.49,-2.37,0.00
1,5,MISSIONFLS-LT.G1,31.95,-2.33,0.00
1,6,MISSIONFLS-LT.G1,32.42,-2.37,0.00
1,7,MISSIONFLS-LT.G1,33.84,-2.47,0.00
1,8,MISSIONFLS-LT.G1,33.55,-2.45,0.00
1,9,MISSIONFLS-LT.G1,33.84,-2.47,0.00
1,1,MISSISSAGI-230:LMP,36.17,-1.23,0.00
1,2,MISSISSAGI-230:LMP,35.79,-1.15,0.00
1,3,MISSISSAGI-230:LMP,33.90,-1.15,0.00
1,4,MISSISSAGI-230:LMP,33.74,-1.11,0.00
1,5,MISSISSAGI-230:LMP,33.28,-1.00,0.00
1,6,MISSISSAGI-230:LMP,33.84,-0.95,0.00
1,7,MISSISSAGI-230:LMP,35.39,-0.92,0.00
1,8,MISSISSAGI-230:LMP,35.05,-0.95,0.00
1,9,MISSISSAGI-230:LMP,35.46,-0.85,0.00
1,1,MODELAND-LT.LFJQ,36.63,-0.77,0.00
1,2,MODELAND-LT.LFJQ,36.18,-0.76,0.00
1,3,MODELAND-LT.LFJQ,34.33,-0.72,0.00
1,4,MODELAND-LT.LFJQ,34.14,-0.72,0.00
1,5,MODELAND-LT.LFJQ,33.58,-0.71,0.00
1,6,MODELAND-LT.LFJQ,34.07,-0.72,0.00
1,7,MODELAND-LT.LFJQ,35.56,-0.75,0.00
1,8,MODELAND-LT.LFJQ,35.26,-0.74,0.00
1,9,MODELAND-LT.LFJQ,35.56,-0.75,0.00
1,1,MOE-LT.T1_LF,37.81,0.42,0.00
1,2,MOE-LT.T1_LF,37.35,0.41,0.00
1,3,MOE-LT.T1_LF,35.44,0.39,0.00
1,4,MOE-LT.T1_LF,35.24,0.39,0.00
1,5,MOE-LT.T1_LF,34.66,0.38,0.00
1,6,MOE-LT.T1_LF,35.17,0.39,0.00
1,7,MOE-LT.T1_LF,36.71,0.40,0.00
1,8,MOE-LT.T1_LF,36.40,0.40,0.00
1,9,MOE-LT.T1_LF,36.71,0.40,0.00
1,1,MOHAWK-LT.T1_LF,38.16,0.76,0.00
1,2,MOHAWK-LT.T1_LF,37.69,0.75,0.00
1,3,MOHAWK-LT.T1_LF,35.77,0.72,0.00
1,4,MOHAWK-LT.T1_LF,35.57,0.71,0.00
1,5,MOHAWK-LT.T1_LF,34.98,0.70,0.00
1,6,MOHAWK-LT.T1_LF,35.49,0.71,0.00
1,7,MOHAWK-LT.T1_LF,37.05,0.74,0.00
1,8,MOHAWK-LT.T1_LF,36.73,0.73,0.00
1,9,MOHAWK-LT.T1_LF,37.05,0.74,0.00
1,1,MONTEITH-LT.T1_LF,36.34,-1.05,0.00
1,2,MONTEITH-LT.T1_LF,35.90,-1.04,0.00
1,3,MONTEITH-LT.T1_LF,34.06,-0.99,0.00
1,4,MONTEITH-LT.T1_LF,33.87,-0.98,0.00
1,5,MONTEITH-LT.T1_LF,33.32,-0.97,0.00
1,6,MONTEITH-LT.T1_LF,33.80,-0.98,0.00
1,7,MONTEITH-LT.T1_LF,35.28,-1.02,0.00
1,8,MONTEITH-LT.T1_LF,34.99,-1.01,0.00
1,9,MONTEITH-LT.T1_LF,35.28,-1.02,0.00
1,1,MOOSELAKE-LT.T23_LF,8.49,-2.90,-26.01
1,2,MOOSELAKE-LT.T23_LF,5.74,-2.86,-28.34
1,3,MOOSELAKE-LT.T23_LF,5.77,-2.72,-26.56
1,4,MOOSELAKE-LT.T23_LF,5.71,-2.70,-26.44
1,5,MOOSELAKE-LT.T23_LF,8.27,-2.66,-23.36
1,6,MOOSELAKE-LT.T23_LF,8.33,-2.70,-23.76
1,7,MOOSELAKE-LT.T23_LF,33.49,-2.81,0.00
1,8,MOOSELAKE-LT.T23_LF,8.41,-2.79,-24.80
1,9,MOOSELAKE-LT.T23_LF,8.44,-2.81,-25.06
1,1,MOOSONEE-LT.TT_LF,36.88,-0.52,0.00
1,2,MOOSONEE-LT.TT_LF,36.43,-0.51,0.00
1,3,MOOSONEE-LT.TT_LF,34.57,-0.48,0.00
1,4,MOOSONEE-LT.TT_LF,34.38,-0.48,0.00
1,5,MOOSONEE-LT.TT_LF,33.81,-0.47,0.00
1,6,MOOSONEE-LT.TT_LF,34.30,-0.48,0.00
1,7,MOOSONEE-LT.TT_LF,35.81,-0.50,0.00
1,8,MOOSONEE-LT.TT_LF,35.50,-0.50,0.00
1,9,MOOSONEE-LT.TT_LF,35.81,-0.50,0.00
1,1,MORRISBURG-LT.T1_LF,36.06,-1.33,0.00
1,2,MORRISBURG-LT.T1_LF,35.62,-1.32,0.00
1,3,MORRISBURG-LT.T1_LF,33.80,-1.25,0.00
1,4,MORRISBURG-LT.T1_LF,33.61,-1.24,0.00
1,5,MORRISBURG-LT.T1_LF,33.06,-1.22,0.00
1,6,MORRISBURG-LT.T1_LF,33.54,-1.24,0.00
1,7,MORRISBURG-LT.T1_LF,35.01,-1.30,0.00
1,8,MORRISBURG-LT.T1_LF,34.72,-1.28,0.00
1,9,MORRISBURG-LT.T1_LF,35.01,-1.30,0.00
1,1,MOULTON-LT.TT_LF,39.28,1.89,0.00
1,2,MOULTON-LT.TT_LF,38.80,1.86,0.00
1,3,MOULTON-LT.TT_LF,36.82,1.77,0.00
1,4,MOULTON-LT.TT_LF,36.61,1.76,0.00
1,5,MOULTON-LT.TT_LF,36.01,1.73,0.00
1,6,MOULTON-LT.TT_LF,36.54,1.75,0.00
1,7,MOULTON-LT.TT_LF,38.14,1.83,0.00
1,8,MOULTON-LT.TT_LF,37.81,1.82,0.00
1,9,MOULTON-LT.TT_LF,38.14,1.83,0.00
1,1,MTNCHUTE-LT.AG12,38.16,0.76,0.00
1,2,MTNCHUTE-LT.AG12,37.69,0.75,0.00
1,3,MTNCHUTE-LT.AG12,35.77,0.72,0.00
1,4,MTNCHUTE-LT.AG12,35.57,0.71,0.00
1,5,MTNCHUTE-LT.AG12,34.98,0.70,0.00
1,6,MTNCHUTE-LT.AG12,35.49,0.71,0.00
1,7,MTNCHUTE-LT.AG12,37.05,0.74,0.00
1,8,MTNCHUTE-LT.AG12,36.73,0.73,0.00
1,9,MTNCHUTE-LT.AG12,37.05,0.74,0.00
1,1,MTNCHUTEDS-LT.17T1_LF,38.96,1.56,0.00
1,2,MTNCHUTEDS-LT.17T1_LF,38.48,1.54,0.00
1,3,MTNCHUTEDS-LT.17T1_LF,36.51,1.46,0.00
1,4,MTNCHUTEDS-LT.17T1_LF,36.31,1.45,0.00
1,5,MTNCHUTEDS-LT.17T1_LF,35.71,1.43,0.00
1,6,MTNCHUTEDS-LT.17T1_LF,36.23,1.45,0.00
1,7,MTNCHUTEDS-LT.17T1_LF,37.82,1.51,0.00
1,8,MTNCHUTEDS-LT.17T1_LF,37.50,1.50,0.00
1,9,MTNCHUTEDS-LT.17T1_LF,37.82,1.51,0.00
1,1,MURILLO-LT.T1_LF,-100.00,-2.96,-134.44
1,2,MURILLO-LT.T1_LF,-100.00,-2.92,-134.01
1,3,MURILLO-LT.T1_LF,-100.00,-2.78,-132.27
1,4,MURILLO-LT.T1_LF,-100.00,-2.76,-132.10
1,5,MURILLO-LT.T1_LF,-100.00,-2.71,-131.57
1,6,MURILLO-LT.T1_LF,-100.00,-2.75,-132.03
1,7,MURILLO-LT.T1_LF,-100.00,-2.88,-133.43
1,8,MURILLO-LT.T1_LF,-100.00,-2.85,-133.15
1,9,MURILLO-LT.T1_LF,-100.00,-2.88,-133.43
1,1,MURRAY-LT_H1DIST,37.36,-0.04,0.00
1,2,MURRAY-LT_H1DIST,36.90,-0.04,0.00
1,3,MURRAY-LT_H1DIST,35.02,-0.04,0.00
1,4,MURRAY-LT_H1DIST,34.82,-0.03,0.00
1,5,MURRAY-LT_H1DIST,34.25,-0.03,0.00
1,6,MURRAY-LT_H1DIST,34.75,-0.03,0.00
1,7,MURRAY-LT_H1DIST,36.27,-0.04,0.00
1,8,MURRAY-LT_H1DIST,35.96,-0.04,0.00
1,9,MURRAY-LT_H1DIST,36.27,-0.04,0.00
1,1,MURRAY-LT_NFHEC,37.36,-0.04,0.00
1,2,MURRAY-LT_NFHEC,36.90,-0.04,0.00
1,3,MURRAY-LT_NFHEC,35.02,-0.04,0.00
1,4,MURRAY-LT_NFHEC,34.82,-0.03,0.00
1,5,MURRAY-LT_NFHEC,34.25,-0.03,0.00
1,6,MURRAY-LT_NFHEC,34.75,-0.03,0.00
1,7,MURRAY-LT_NFHEC,36.27,-0.04,0.00
1,8,MURRAY-LT_NFHEC,35.96,-0.04,0.00
1,9,MURRAY-LT_NFHEC,36.27,-0.04,0.00
1,1,MUSKOKA-LT.LFBY,38.32,0.92,0.00
1,2,MUSKOKA-LT.LFBY,37.84,0.91,0.00
1,3,MUSKOKA-LT.LFBY,35.91,0.86,0.00
1,4,MUSKOKA-LT.LFBY,35.71,0.86,0.00
1,5,MUSKOKA-LT.LFBY,35.13,0.84,0.00
1,6,MUSKOKA-LT.LFBY,35.64,0.86,0.00
1,7,MUSKOKA-LT.LFBY,37.20,0.89,0.00
1,8,MUSKOKA-LT.LFBY,36.88,0.89,0.00
1,9,MUSKOKA-LT.LFBY,37.20,0.89,0.00
1,1,NAGAGAMI-LT.G1,34.22,-3.18,0.00
1,2,NAGAGAMI-LT.G1,33.79,-3.14,0.00
1,3,NAGAGAMI-LT.G1,32.07,-2.98,0.00
1,4,NAGAGAMI-LT.G1,31.89,-2.97,0.00
1,5,NAGAGAMI-LT.G1,31.37,-2.92,0.00
1,6,NAGAGAMI-LT.G1,31.82,-2.96,0.00
1,7,NAGAGAMI-LT.G1,33.22,-3.09,0.00
1,8,NAGAGAMI-LT.G1,32.94,-3.06,0.00
1,9,NAGAGAMI-LT.G1,33.22,-3.09,0.00
1,1,NAGAGAMI-LT.G2,34.22,-3.18,0.00
1,2,NAGAGAMI-LT.G2,33.79,-3.14,0.00
1,3,NAGAGAMI-LT.G2,32.07,-2.98,0.00
