\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2026-06-29 08:00:12,,,,,,,,,,,,,,
\\For 2026,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2026-06-13,23,16758,418,1159,1021,880,6388,993,144,3328,608,1870,16809,51
2026-06-13,24,15695,402,1135,948,773,5980,899,159,3048,557,1736,15637,-57
2026-06-14,1,14779,389,1098,886,657,5588,826,137,2926,536,1634,14676,-103
2026-06-14,2,14005,383,1038,845,759,5283,776,101,2835,514,1625,14159,154
2026-06-14,3,13733,384,1050,819,802,5070,740,98,2766,490,1617,13838,105
2026-06-14,4,13405,379,1042,802,777,4917,720,96,2719,492,1627,13571,166
2026-06-14,5,13236,374,1021,797,757,4827,716,123,2699,498,1634,13445,209
2026-06-14,6,13358,370,1041,811,810,4740,724,91,2709,504,1682,13481,123
2026-06-14,7,13776,386,972,855,859,4856,767,105,2813,530,1750,13893,117
2026-06-14,8,14452,398,997,920,875,5151,825,101,2856,553,1803,14481,29
2026-06-14,9,15165,385,1080,988,944,5541,905,110,3042,577,1868,15441,276
2026-06-14,10,15891,372,1043,1046,952,5777,932,104,3128,549,1884,15788,-103
2026-06-14,11,16261,368,1030,1083,953,6011,992,114,3247,535,1976,16309,48
2026-06-14,12,16441,369,1039,1101,976,6167,1022,106,3327,592,2034,16733,292
2026-06-14,13,16617,366,1119,1110,972,6155,1009,93,3335,602,1974,16737,120
2026-06-14,14,16477,355,1117,1107,995,6132,999,128,3274,594,1934,16633,157
2026-06-14,15,16428,347,1111,1113,1051,6080,1009,96,3234,547,1914,16504,75
2026-06-14,16,16534,341,1182,1159,1094,6037,1018,111,3276,553,1888,16660,126
2026-06-14,17,16899,368,1198,1210,1124,6103,1039,112,3328,578,1870,16930,31
2026-06-14,18,16677,382,1247,1178,1104,6037,1035,107,3281,594,1860,16825,149
2026-06-14,19,16624,404,1215,1143,1073,5915,1025,4,3223,581,1828,16411,-213
2026-06-14,20,16233,426,1222,1113,1054,5810,986,89,3133,564,1802,16199,-34
2026-06-14,21,15773,429,1150,1084,1015,5776,957,95,3099,548,1756,15910,136
2026-06-14,22,15336,422,1126,1003,955,5556,899,104,2963,525,1658,15211,-126
2026-06-14,23,14224,388,1077,916,869,5182,813,86,2876,500,1584,14290,66
2026-06-14,24,13306,390,1039,844,784,4876,733,105,2694,496,1510,13471,165
2026-06-15,1,12917,383,1021,797,777,4625,688,94,2631,462,1464,12942,24
2026-06-15,2,12544,374,1018,765,745,4457,674,30,2748,463,1503,12775,231
2026-06-15,3,12613,368,1082,746,735,4327,662,87,2677,448,1545,12676,63
2026-06-15,4,12747,360,1075,746,749,4367,667,137,2773,447,1584,12905,158
2026-06-15,5,13055,358,1015,768,781,4466,701,89,2658,482,1623,12941,-114
2026-06-15,6,13419,359,954,854,796,4860,794,78,2682,504,1705,13585,167
2026-06-15,7,14526,385,1014,943,825,5338,847,122,2927,529,1728,14657,131
2026-06-15,8,14947,410,1111,989,811,5603,867,118,2961,535,1674,15078,131
2026-06-15,9,14927,410,1065,994,754,5768,850,148,3019,545,1568,15121,194
2026-06-15,10,15133,406,1081,1012,712,5931,817,164,3033,577,1534,15268,135
2026-06-15,11,15377,395,1067,1042,735,6031,804,172,3065,564,1566,15441,65
2026-06-15,12,15581,405,1045,1065,736,6133,771,173,3066,586,1614,15595,14
2026-06-15,13,15718,424,1100,1056,695,6194,760,160,3180,580,1636,15784,66
2026-06-15,14,15803,403,1130,1062,691,6184,756,112,3212,578,1660,15789,-14
2026-06-15,15,15896,396,1120,1066,724,6197,755,92,3210,580,1691,15830,-66
2026-06-15,16,16209,400,1091,1104,785,6259,815,96,3287,578,1762,16178,-32
2026-06-15,17,16690,407,1140,1151,876,6330,914,97,3392,591,1828,16726,36
2026-06-15,18,16956,410,1218,1127,912,6297,1003,96,3434,586,1859,16942,-14
2026-06-15,19,17075,429,1233,1099,963,6282,1068,95,3441,580,1898,17088,13
2026-06-15,20,16907,438,1260,1105,986,6181,1072,98,3391,567,1860,16958,52
2026-06-15,21,16576,435,1217,1083,971,6071,1052,94,3345,555,1823,16646,71
2026-06-15,22,15719,423,1199,1019,904,5805,972,90,3137,527,1730,15806,87
2026-06-15,23,14595,407,1164,924,828,5408,867,87,2945,489,1629,14748,153
2026-06-15,24,13731,396,1073,853,769,5029,785,83,2792,465,1546,13792,61
2026-06-16,1,13188,387,1083,809,888,4769,729,83,2683,480,1487,13397,208
2026-06-16,2,12863,383,1012,782,886,4589,699,83,2562,460,1474,12930,68
2026-06-16,3,12889,376,1044,765,883,4434,679,86,2512,416,1469,12666,-223
2026-06-16,4,12650,375,1014,758,884,4478,688,91,2480,426,1496,12691,41
2026-06-16,5,13021,368,1020,789,910,4554,715,92,2540,463,1514,12968,-53
2026-06-16,6,13632,369,1066,875,802,4908,784,90,2756,483,1597,13729,97
2026-06-16,7,14766,391,1058,956,779,5429,869,96,2955,521,1681,14735,-31
2026-06-16,8,15318,412,1064,983,674,5758,859,97,3099,519,1696,15161,-158
2026-06-16,9,15261,408,1072,1008,543,6006,814,94,3336,541,1653,15476,215
2026-06-16,10,15590,408,1057,1039,465,6227,791,94,3257,561,1641,15541,-49
2026-06-16,11,15635,415,1080,1069,454,6391,806,94,3230,585,1601,15726,90
2026-06-16,12,15911,421,1092,1085,468,6544,820,92,3227,600,1626,15975,64
2026-06-16,13,16148,415,1120,1114,480,6621,856,89,3273,596,1655,16220,72
2026-06-16,14,16310,402,1163,1148,515,6654,903,88,3329,607,1683,16492,182
2026-06-16,15,16528,388,1174,1195,543,6600,972,84,3311,632,1761,16662,134
2026-06-16,16,16798,394,1148,1232,672,6584,967,88,3347,641,1848,16919,121
2026-06-16,17,17452,398,1201,1257,817,6664,1038,94,3413,651,1896,17428,-24
2026-06-16,18,17554,400,1132,1250,934,6635,1068,94,3426,640,1866,17444,-110
2026-06-16,19,17446,413,1193,1247,1016,6502,1079,92,3411,626,1855,17434,-12
2026-06-16,20,17306,424,1227,1195,1033,6385,1077,104,3383,612,1840,17281,-24
2026-06-16,21,17193,425,1254,1170,1005,6312,1062,100,3364,598,1814,17103,-91
2026-06-16,22,16205,428,1166,1092,932,6010,973,94,3152,550,1706,16104,-101
2026-06-16,23,14931,409,1147,980,845,5571,878,83,3014,502,1580,15008,77
2026-06-16,24,14037,388,1144,898,775,5170,800,84,2866,474,1499,14098,62
2026-06-17,1,13734,380,1089,840,963,4877,751,82,2795,451,1514,13743,9
2026-06-17,2,13318,370,1127,806,951,4671,710,84,2598,436,1495,13249,-69
2026-06-17,3,13007,369,1042,783,941,4530,689,85,2558,428,1511,12936,-72
2026-06-17,4,12928,364,1037,789,950,4532,694,83,2573,425,1533,12979,52
2026-06-17,5,13295,360,1069,811,989,4619,723,85,2668,440,1574,13338,43
2026-06-17,6,13953,367,1054,903,818,4963,794,91,2793,480,1656,13919,-34
2026-06-17,7,15108,384,1173,974,809,5445,886,98,3010,514,1757,15050,-58
2026-06-17,8,15586,408,1160,1014,736,5785,905,98,3161,524,1744,15535,-51
2026-06-17,9,15759,408,1152,1061,699,6039,858,95,3188,532,1668,15700,-60
2026-06-17,10,15839,401,1149,1125,673,6234,862,92,3257,568,1657,16017,178
2026-06-17,11,16383,393,1176,1140,611,6456,910,94,3268,589,1680,16318,-65
2026-06-17,12,16445,396,1151,1172,654,6535,901,96,3313,564,1756,16538,93
2026-06-17,13,16614,397,1126,1167,650,6593,905,94,3335,579,1827,16673,58
2026-06-17,14,16649,385,1149,1150,571,6594,938,93,3377,614,1855,16726,77
2026-06-17,15,16877,385,1203,1213,592,6650,948,97,3439,629,1901,17056,179
2026-06-17,16,17432,393,1258,1252,704,6693,1008,100,3462,627,1986,17483,51
2026-06-17,17,17731,398,1290,1315,842,6637,1074,100,3448,625,2008,17736,5
2026-06-17,18,17519,392,1203,1309,965,6495,1108,98,3401,603,1938,17513,-7
2026-06-17,19,17321,416,1223,1283,1022,6385,1115,99,3384,594,1864,17385,64
2026-06-17,20,17150,416,1307,1223,1047,6386,1110,100,3378,598,1782,17347,197
2026-06-17,21,16906,423,1250,1207,1034,6283,1080,100,3340,578,1675,16971,65
2026-06-17,22,15940,417,1222,1120,964,5995,998,95,3163,549,1598,16121,181
2026-06-17,23,14935,400,1248,1037,878,5507,911,94,3017,520,1525,15137,203
2026-06-17,24,14049,384,1207,954,827,5167,836,84,2839,463,1485,14244,195
2026-06-18,1,13704,373,1135,872,1006,4886,774,84,2724,413,1465,13731,27
2026-06-18,2,13403,370,1169,832,993,4713,734,85,2720,457,1467,13540,137
2026-06-18,3,13356,366,1110,831,989,4611,718,88,2759,466,1494,13434,78
2026-06-18,4,13483,361,1127,843,989,4605,725,83,2928,484,1577,13722,239
2026-06-18,5,13967,356,1090,872,1018,4728,748,95,2983,522,1591,14002,36
2026-06-18,6,14454,361,1102,948,880,5075,826,92,2925,480,1614,14302,-152
2026-06-18,7,15341,381,1089,1041,921,5545,926,98,3114,510,1705,15330,-11
2026-06-18,8,15870,400,1116,1097,919,5876,957,100,3174,560,1713,15912,42
2026-06-18,9,16085,401,1124,1126,873,6134,921,98,3253,616,1690,16234,149
2026-06-18,10,16220,401,1131,1137,762,6322,938,99,3238,627,1654,16309,89
2026-06-18,11,16396,396,1132,1136,694,6460,943,93,3280,636,1625,16393,-2
2026-06-18,12,16589,395,1135,1149,639,6608,923,96,3327,634,1680,16586,-3
2026-06-18,13,16718,391,1103,1154,666,6644,899,95,3311,621,1676,16559,-159
2026-06-18,14,16551,385,1126,1165,763,6531,946,94,3309,656,1667,16641,90
2026-06-18,15,16831,383,1124,1170,789,6561,952,96,3292,650,1710,16727,-104
2026-06-18,16,17085,384,1149,1208,779,6568,1017,98,3303,635,1767,16909,-175
2026-06-18,17,17317,393,1185,1254,882,6511,1092,97,3300,630,1803,17148,-169
2026-06-18,18,17132,387,1174,1203,927,6354,1097,99,3246,601,1799,16887,-244
2026-06-18,19,16849,399,1193,1168,956,6196,1093,94,3237,587,1794,16717,-132
2026-06-18,20,16539,411,1260,1150,971,6088,1093,95,3217,582,1814,16680,141
2026-06-18,21,16588,415,1268,1142,945,6061,1077,96,3232,581,1805,16621,33
2026-06-18,22,15824,425,1236,1089,879,5830,1001,93,3121,507,1719,15899,75
2026-06-18,23,14903,407,1169,1005,809,5396,901,84,3047,492,1619,14931,28
2026-06-18,24,13972,386,1128,921,752,5051,829,80,2911,517,1532,14107,135
2026-06-19,1,13638,374,1144,873,860,4790,782,84,2762,502,1483,13654,16
2026-06-19,2,13320,370,1158,844,855,4590,741,92,2741,489,1493,13373,53
2026-06-19,3,12989,369,1077,807,846,4480,715,91,2668,498,1511,13062,73
2026-06-19,4,13081,365,1088,783,852,4465,720,91,2786,462,1550,13164,82
2026-06-19,5,13464,359,1104,805,872,4552,754,91,2942,479,1631,13590,126
2026-06-19,6,14357,358,1063,893,756,4901,824,94,3041,501,1699,14130,-227
2026-06-19,7,15229,378,1146,971,761,5396,891,103,3072,530,1754,15003,-226
2026-06-19,8,15632,408,1078,1030,708,5752,883,103,3145,541,1749,15397,-235
2026-06-19,9,15742,418,1080,1066,650,6021,846,101,3208,563,1655,15608,-134
2026-06-19,10,15977,417,1058,1076,560,6246,816,100,3214,617,1620,15723,-254
2026-06-19,11,15958,419,1089,1095,521,6399,807,99,3481,617,1664,16191,233
2026-06-19,12,16479,411,1146,1118,539,6479,808,99,3506,622,1705,16434,-44
2026-06-19,13,16122,403,1045,1118,545,6486,815,94,3254,624,1651,16035,-88
2026-06-19,14,15847,408,1053,1104,550,6477,830,96,3212,632,1691,16056,209
2026-06-19,15,16076,421,1057,1100,614,6490,849,97,3232,618,1683,16162,86
2026-06-19,16,16415,412,1128,1104,730,6529,895,98,3286,631,1747,16561,146
2026-06-19,17,16870,400,1176,1124,855,6564,997,99,3356,631,1861,17064,193
2026-06-19,18,17205,399,1204,1083,912,6488,1075,102,3386,632,1898,17177,-28
2026-06-19,19,17166,409,1204,1065,961,6370,1098,103,3343,616,1907,17076,-90
2026-06-19,20,16868,416,1219,1060,958,6158,1086,103,3355,591,1878,16823,-45
2026-06-19,21,16449,418,1184,1049,939,6058,1079,100,3307,579,1825,16538,90
2026-06-19,22,15693,416,1149,991,870,5846,1014,96,3163,535,1712,15794,101
2026-06-19,23,14694,408,1182,917,799,5456,957,96,2953,514,1601,14882,188
2026-06-19,24,13928,392,1100,848,745,5067,890,96,2832,507,1518,13994,66
2026-06-20,1,13324,381,1099,806,862,4754,827,96,2700,475,1506,13507,183
2026-06-20,2,13076,378,1138,768,847,4543,767,96,2581,461,1486,13066,-10
2026-06-20,3,12814,375,1132,742,839,4468,735,98,2516,457,1499,12862,48
2026-06-20,4,12951,366,1109,733,837,4405,744,99,2703,443,1546,12984,34
2026-06-20,5,12850,363,1146,731,837,4365,739,98,2566,415,1596,12855,5
2026-06-20,6,12969,359,1099,747,700,4456,763,101,2692,438,1596,12952,-17
2026-06-20,7,13394,364,1133,792,679,4694,774,105,2809,458,1672,13479,85
2026-06-20,8,13807,392,1104,853,667,4998,795,109,2768,481,1656,13824,17
2026-06-20,9,14488,403,1161,914,676,5351,803,111,2922,533,1641,14515,27
2026-06-20,10,14744,410,1116,942,689,5610,797,108,2953,546,1596,14767,23
2026-06-20,11,14990,411,1114,970,683,5850,791,107,2955,571,1563,15015,25
2026-06-20,12,15246,406,1157,985,620,5974,791,106,3048,570,1585,15242,-5
2026-06-20,13,15438,403,1179,997,583,6023,784,105,3027,567,1636,15304,-133
2026-06-20,14,15453,393,1101,1007,582,6088,803,108,3030,571,1651,15335,-118
2026-06-20,15,15475,402,1144,1036,669,6168,825,101,3020,583,1621,15570,94
2026-06-20,16,15907,403,1074,1072,793,6251,897,98,3146,600,1682,16017,109
2026-06-20,17,16547,393,1109,1116,866,6334,998,99,3253,628,1745,16542,-5
2026-06-20,18,16740,393,1158,1110,874,6304,1074,102,3213,607,1798,16634,-106
2026-06-20,19,16512,403,1200,1079,913,6149,1113,99,3248,543,1787,16534,23
2026-06-20,20,16165,409,1247,1058,935,5989,1080,99,3175,526,1773,16292,126
2026-06-20,21,16016,412,1212,1036,918,5921,1056,98,3105,511,1755,16024,8
2026-06-20,22,15368,415,1208,983,863,5722,989,96,3009,499,1692,15477,109
2026-06-20,23,14406,411,1095,916,796,5380,904,94,2802,478,1579,14455,49
2026-06-20,24,13601,394,1069,847,749,5034,833,95,2713,521,1500,13755,154
2026-06-21,1,13043,377,1113,794,710,4725,770,95,2538,511,1466,13099,56
2026-06-21,2,12645,369,1098,764,682,4479,729,91,2495,484,1473,12664,19
2026-06-21,3,12469,366,1134,743,668,4340,711,92,2570,486,1465,12575,106
2026-06-21,4,12373,369,1084,738,663,4257,697,90,2563,481,1547,12488,115
2026-06-21,5,12600,365,1106,733,661,4208,702,93,2612,474,1502,12457,-143
2026-06-21,6,12681,361,1085,744,670,4259,724,93,2784,488,1552,12759,78
2026-06-21,7,13218,364,1099,784,675,4491,759,101,2854,485,1626,13237,19
2026-06-21,8,13683,381,1023,842,634,4844,797,100,2915,511,1557,13604,-80
2026-06-21,9,13941,391,1119,869,567,5219,792,104,2920,531,1512,14024,84
2026-06-21,10,14401,387,1079,901,523,5534,778,105,2968,531,1502,14309,-92
2026-06-21,11,14700,381,1149,956,527,5831,785,104,2947,550,1519,14749,49
2026-06-21,12,15159,385,1134,1018,569,5971,803,105,3028,567,1556,15136,-23
2026-06-21,13,15435,388,1154,1018,540,6058,828,105,3091,578,1621,15382,-53
2026-06-21,14,15672,387,1147,1047,556,6131,838,102,3160,587,1699,15654,-18
2026-06-21,15,16072,389,1180,1085,594,6234,872,100,3222,608,1804,16089,17
2026-06-21,16,16703,393,1134,1134,685,6400,965,102,3380,638,1852,16684,-20
2026-06-21,17,17420,393,1150,1216,814,6464,1064,108,3479,610,1902,17201,-219
2026-06-21,18,17464,387,1248,1230,929,6416,1131,106,3450,584,1887,17370,-94
2026-06-21,19,17365,399,1191,1226,1016,6307,1147,105,3413,560,1866,17230,-135
2026-06-21,20,17091,412,1234,1180,1020,6228,1135,103,3402,566,1847,17127,36
2026-06-21,21,17057,427,1252,1149,993,6239,1119,101,3393,539,1824,17035,-22
2026-06-21,22,16354,420,1250,1070,912,5973,1040,99,3287,526,1756,16332,-22
2026-06-21,23,15301,404,1144,964,833,5595,933,97,3147,495,1656,15269,-33
2026-06-21,24,14360,383,1136,877,771,5201,843,97,2964,517,1573,14363,3
2026-06-22,1,13579,373,1084,816,754,4921,784,94,2963,492,1535,13818,238
2026-06-22,2,13303,361,1091,781,731,4711,751,93,2864,473,1526,13381,78
2026-06-22,3,12899,352,1043,758,727,4591,729,93,2794,458,1558,13104,205
2026-06-22,4,13077,350,1103,757,729,4580,735,93,2788,439,1593,13166,89
2026-06-22,5,13407,351,1009,776,750,4699,763,98,2953,472,1631,13501,94
2026-06-22,6,14351,357,1096,872,766,5066,831,99,3135,472,1693,14386,35
2026-06-22,7,15487,375,1149,959,793,5537,912,107,3335,517,1789,15474,-13
2026-06-22,8,15971,400,1104,1029,792,5873,929,107,3361,522,1829,15947,-24
2026-06-22,9,16133,399,1051,1065,785,6052,900,105,3376,562,1822,16117,-16
2026-06-22,10,16554,392,1127,1098,756,6248,892,101,3566,595,1887,16662,108
2026-06-22,11,16587,390,1088,1134,747,6355,892,99,3486,562,1830,16582,-5
2026-06-22,12,16724,401,1163,1169,757,6477,906,97,3460,573,1794,16799,75
2026-06-22,13,16959,408,1191,1191,811,6538,926,95,3480,602,1792,17035,76
2026-06-22,14,17035,401,1193,1192,849,6534,965,96,3432,596,1834,17092,57
2026-06-22,15,17092,396,1171,1205,872,6558,998,97,3450,598,1791,17135,43
2026-06-22,16,17341,398,1243,1229,915,6617,1053,100,3474,606,1820,17454,114
2026-06-22,17,17756,406,1219,1267,972,6698,1137,103,3528,588,1872,17791,34
2026-06-22,18,17744,404,1213,1194,995,6705,1207,103,3567,578,1920,17886,142
2026-06-22,19,17968,443,1281,1167,1015,6636,1233,100,3579,576,1970,18001,32
2026-06-22,20,17861,450,1254,1151,1022,6475,1209,104,3563,576,2022,17825,-36
2026-06-22,21,17328,437,1269,1149,1005,6356,1158,99,3608,571,1902,17553,225
2026-06-22,22,16524,430,1240,1087,938,6052,1067,95,3460,547,1788,16703,179
2026-06-22,23,15499,411,1200,1000,859,5607,962,92,3393,557,1683,15764,265
2026-06-22,24,14735,396,1156,919,800,5200,872,91,3337,535,1614,14918,183
2026-06-23,1,14141,382,1164,860,969,4882,815,91,3107,515,1544,14329,188
2026-06-23,2,13675,373,1113,826,950,4639,774,92,2979,511,1532,13789,114
2026-06-23,3,13515,369,1156,808,929,4501,747,93,3067,498,1558,13726,211
2026-06-23,4,13332,363,1099,806,941,4478,747,95,2781,499,1538,13347,15
2026-06-23,5,13417,352,1132,810,979,4573,767,95,2824,506,1540,13580,162
2026-06-23,6,14077,355,1148,909,826,4938,843,98,3007,501,1641,14264,187
2026-06-23,7,15322,383,1202,994,789,5456,905,100,3231,508,1776,15344,22
2026-06-23,8,15724,405,1209,1040,705,5839,898,100,3269,543,1757,15765,41
2026-06-23,9,15758,413,1070,1052,607,6088,858,98,3331,573,1693,15782,24
2026-06-23,10,15809,413,1081,1106,561,6294,839,96,3349,567,1671,15977,168
2026-06-23,11,15983,414,1147,1153,553,6463,841,99,3379,581,1633,16264,281
2026-06-23,12,16390,427,1145,1198,559,6561,866,101,3425,582,1658,16522,133
2026-06-23,13,16709,431,1222,1212,612,6665,895,100,3439,592,1697,16864,156
2026-06-23,14,16969,432,1200,1226,645,6779,929,100,3478,603,1714,17105,136
2026-06-23,15,17434,418,1235,1229,691,6929,948,99,3554,622,1750,17476,41
2026-06-23,16,18052,429,1207,1263,799,7071,1015,103,3711,654,1841,18093,41
2026-06-23,17,18643,433,1273,1300,915,7167,1102,104,3750,670,1890,18603,-40
2026-06-23,18,18550,428,1240,1320,973,7063,1181,103,3743,667,1930,18649,100
2026-06-23,19,18675,444,1280,1289,1063,6961,1217,101,3756,661,1960,18732,57
2026-06-23,20,18385,445,1298,1272,1073,6688,1185,102,3676,647,1966,18351,-34
2026-06-23,21,17942,442,1298,1237,1038,6521,1157,102,3593,622,1917,17926,-16
2026-06-23,22,16902,440,1252,1148,956,6208,1080,99,3419,582,1808,16993,90
2026-06-23,23,15654,428,1220,1024,863,5743,960,95,3184,528,1697,15743,89
2026-06-23,24,14546,404,1108,930,796,5325,884,93,2990,494,1598,14622,76
2026-06-24,1,13903,391,1088,875,967,4977,817,94,2857,466,1538,14071,168
2026-06-24,2,13477,384,1068,832,949,4745,775,93,2694,442,1552,13535,57
2026-06-24,3,13256,382,1086,814,935,4604,745,93,2764,438,1561,13423,166
2026-06-24,4,13209,379,1097,793,934,4567,746,94,2749,428,1586,13374,165
2026-06-24,5,13645,377,1047,819,960,4655,771,97,2904,432,1651,13713,68
2026-06-24,6,14089,377,1082,892,805,5021,834,99,2922,470,1755,14257,168
2026-06-24,7,15257,394,1146,1004,776,5541,892,104,3089,510,1827,15283,27
2026-06-24,8,15881,421,1194,1066,676,5971,909,104,3289,542,1833,16005,124
2026-06-24,9,16228,417,1122,1101,581,6290,894,101,3322,538,1771,16137,-91
2026-06-24,10,16514,387,1178,1129,520,6572,905,106,3370,583,1737,16486,-28
2026-06-24,11,16549,378,1136,1156,512,6733,908,103,3492,611,1748,16778,230
2026-06-24,12,16969,373,1130,1178,549,6858,915,101,3527,629,1768,17028,59
2026-06-24,13,17254,384,1140,1197,566,6929,950,101,3560,641,1907,17376,122
2026-06-24,14,17393,398,1133,1258,626,6998,1011,97,3687,656,1960,17824,431
2026-06-24,15,18197,409,1232,1295,695,7030,1037,98,3773,655,1976,18200,3
2026-06-24,16,18455,415,1254,1355,815,7011,1080,100,3761,668,2069,18527,72
2026-06-24,17,18791,420,1274,1406,928,6948,1129,105,3817,667,2092,18787,-4
2026-06-24,18,18535,429,1252,1374,995,6783,1149,106,3728,640,2041,18497,-38
2026-06-24,19,18387,446,1295,1335,1045,6673,1167,105,3722,622,1994,18403,17
2026-06-24,20,18051,454,1261,1283,1063,6606,1168,104,3660,614,1977,18192,141
2026-06-24,21,18061,463,1249,1270,1038,6570,1156,103,3626,605,1973,18054,-6
2026-06-24,22,17144,455,1183,1162,961,6283,1080,105,3514,571,1875,17191,48
2026-06-24,23,16073,443,1198,1062,872,5858,973,102,3290,528,1758,16084,11
2026-06-24,24,14959,429,1136,949,807,5425,886,96,3139,491,1664,15023,64
2026-06-25,1,14582,410,1167,900,975,5108,821,92,3034,468,1590,14564,-18
2026-06-25,2,13932,411,1084,870,967,4838,769,89,2908,458,1572,13966,34
2026-06-25,3,13691,401,1081,841,956,4728,736,87,2821,473,1589,13713,22
2026-06-25,4,13846,400,1139,825,957,4707,738,88,2954,477,1620,13904,59
2026-06-25,5,13846,398,1118,843,977,4815,765,89,2718,505,1683,13910,65
2026-06-25,6,14468,396,1178,941,804,5146,821,91,2894,525,1764,14561,93
2026-06-25,7,15428,415,1171,1040,790,5631,895,97,3114,550,1847,15551,122
2026-06-25,8,16103,429,1225,1086,756,5964,917,98,3270,563,1939,16246,143
2026-06-25,9,16334,428,1223,1111,702,6200,934,102,3349,582,1919,16549,215
2026-06-25,10,17188,423,1265,1168,644,6404,927,105,3412,631,1887,16866,-321
2026-06-25,11,16903,412,1259,1197,602,6458,976,104,3435,616,1895,16955,52
2026-06-25,12,16988,417,1213,1259,648,6485,975,102,3391,613,1824,16928,-61
2026-06-25,13,17151,425,1228,1303,710,6470,998,99,3426,621,1810,17091,-60
2026-06-25,14,17281,433,1225,1310,779,6507,1004,106,3498,595,1808,17266,-15
2026-06-25,15,17393,431,1282,1348,834,6536,1047,103,3508,588,1870,17546,153
2026-06-25,16,18016,436,1292,1378,888,6523,1091,106,3478,603,1980,17775,-241
2026-06-25,17,18104,431,1338,1399,949,6491,1148,108,3546,622,2048,18081,-23
2026-06-25,18,18018,434,1322,1365,997,6397,1150,108,3526,614,2073,17986,-32
2026-06-25,19,17809,454,1319,1319,1038,6403,1143,105,3550,605,2003,17939,130
