CREATED AT 2026/06/29 12:33:34 FOR 2026/06/30
Delivery Hour,Pricing Location,LMP,Energy Loss Price,Energy Congestion Price
15,GOREWAYBESS-LT.BATT_TG,107.59,-0.54,0.00
16,GOREWAYBESS-LT.BATT_TG,134.33,-0.67,0.00
17,GOREWAYBESS-LT.BATT_TG,154.84,-0.77,0.00
18,GOREWAYBESS-LT.BATT_TG,195.67,-0.98,0.00
19,GOREWAYBESS-LT.BATT_TG,237.61,-1.19,0.00
20,GOREWAYBESS-LT.BATT_TG,237.61,-1.19,0.00
21,GOREWAYBESS-LT.BATT_TG,149.50,-0.75,0.00
22,GOREWAYBESS-LT.BATT_TG,134.25,-0.67,0.00
23,GOREWAYBESS-LT.BATT_TG,59.04,-0.30,0.00
24,GOREWAYBESS-LT.BATT_TG,59.32,-0.30,0.00
1,GOSFIELD-LT.AG_T1,44.78,-0.22,0.00
2,GOSFIELD-LT.AG_T1,37.79,0.34,0.00
3,GOSFIELD-LT.AG_T1,38.72,1.24,0.00
4,GOSFIELD-LT.AG_T1,39.42,1.85,0.00
5,GOSFIELD-LT.AG_T1,43.83,1.62,0.00
6,GOSFIELD-LT.AG_T1,42.06,2.57,0.00
7,GOSFIELD-LT.AG_T1,53.45,0.86,0.00
8,GOSFIELD-LT.AG_T1,56.47,-0.11,0.00
9,GOSFIELD-LT.AG_T1,55.08,-1.16,0.00
10,GOSFIELD-LT.AG_T1,63.53,-1.84,0.00
11,GOSFIELD-LT.AG_T1,66.35,-2.65,0.00
12,GOSFIELD-LT.AG_T1,76.15,-2.82,0.00
13,GOSFIELD-LT.AG_T1,84.61,-2.54,0.00
14,GOSFIELD-LT.AG_T1,86.60,-2.86,0.00
15,GOSFIELD-LT.AG_T1,104.37,-3.76,0.00
16,GOSFIELD-LT.AG_T1,132.48,-2.52,0.00
17,GOSFIELD-LT.AG_T1,150.65,-4.97,0.00
18,GOSFIELD-LT.AG_T1,190.73,-5.91,0.00
19,GOSFIELD-LT.AG_T1,230.50,-8.30,0.00
20,GOSFIELD-LT.AG_T1,236.20,-2.60,0.00
21,GOSFIELD-LT.AG_T1,143.92,-6.33,0.00
22,GOSFIELD-LT.AG_T1,133.99,-0.94,0.00
23,GOSFIELD-LT.AG_T1,58.34,-0.99,0.00
24,GOSFIELD-LT.AG_T1,60.10,0.48,0.00
1,GOSHEN-LT.AG_T1,43.90,-1.10,0.00
2,GOSHEN-LT.AG_T1,36.79,-0.66,0.00
3,GOSHEN-LT.AG_T1,36.96,-0.52,0.00
4,GOSHEN-LT.AG_T1,37.23,-0.34,0.00
5,GOSHEN-LT.AG_T1,42.04,-0.17,0.00
6,GOSHEN-LT.AG_T1,39.53,0.04,0.00
7,GOSHEN-LT.AG_T1,52.70,0.11,0.00
8,GOSHEN-LT.AG_T1,56.64,0.06,0.00
9,GOSHEN-LT.AG_T1,56.01,-0.22,0.00
10,GOSHEN-LT.AG_T1,64.60,-0.78,0.00
11,GOSHEN-LT.AG_T1,68.11,-0.89,0.00
12,GOSHEN-LT.AG_T1,77.65,-1.32,0.00
13,GOSHEN-LT.AG_T1,85.52,-1.62,0.00
14,GOSHEN-LT.AG_T1,87.71,-1.75,0.00
15,GOSHEN-LT.AG_T1,106.01,-2.12,0.00
16,GOSHEN-LT.AG_T1,131.96,-3.04,0.00
17,GOSHEN-LT.AG_T1,153.93,-1.69,0.00
18,GOSHEN-LT.AG_T1,196.25,-0.39,0.00
19,GOSHEN-LT.AG_T1,240.72,1.93,0.00
20,GOSHEN-LT.AG_T1,241.21,2.41,0.00
21,GOSHEN-LT.AG_T1,151.16,0.91,0.00
22,GOSHEN-LT.AG_T1,135.88,0.95,0.00
23,GOSHEN-LT.AG_T1,59.04,-0.30,0.00
24,GOSHEN-LT.AG_T1,58.85,-0.77,0.00
1,GOULAISBAY-LT.T1_LF,42.90,-2.10,0.00
2,GOULAISBAY-LT.T1_LF,35.67,-1.78,0.00
3,GOULAISBAY-LT.T1_LF,35.97,-1.51,0.00
4,GOULAISBAY-LT.T1_LF,36.12,-1.44,0.00
5,GOULAISBAY-LT.T1_LF,40.63,-1.58,0.00
6,GOULAISBAY-LT.T1_LF,36.13,-3.36,0.00
7,GOULAISBAY-LT.T1_LF,47.69,-4.91,0.00
8,GOULAISBAY-LT.T1_LF,49.46,-7.12,0.00
9,GOULAISBAY-LT.T1_LF,48.94,-7.29,0.00
10,GOULAISBAY-LT.T1_LF,57.45,-7.93,0.00
11,GOULAISBAY-LT.T1_LF,58.87,-10.13,0.00
12,GOULAISBAY-LT.T1_LF,68.25,-10.72,0.00
13,GOULAISBAY-LT.T1_LF,75.45,-11.70,0.00
14,GOULAISBAY-LT.T1_LF,76.66,-12.80,0.00
15,GOULAISBAY-LT.T1_LF,92.66,-15.47,0.00
16,GOULAISBAY-LT.T1_LF,27.29,-20.20,-87.51
17,GOULAISBAY-LT.T1_LF,27.86,-23.18,-104.58
18,GOULAISBAY-LT.T1_LF,38.62,-30.00,-128.03
19,GOULAISBAY-LT.T1_LF,51.91,-34.70,-152.19
20,GOULAISBAY-LT.T1_LF,45.33,-34.00,-159.47
21,GOULAISBAY-LT.T1_LF,133.91,-16.34,0.00
22,GOULAISBAY-LT.T1_LF,95.32,-15.10,-24.51
23,GOULAISBAY-LT.T1_LF,55.97,-3.36,0.00
24,GOULAISBAY-LT.T1_LF,56.99,-2.62,0.00
1,GOULAISWF-LT.AG_T1,42.65,-2.35,0.00
2,GOULAISWF-LT.AG_T1,35.46,-1.99,0.00
3,GOULAISWF-LT.AG_T1,35.66,-1.82,0.00
4,GOULAISWF-LT.AG_T1,35.85,-1.72,0.00
5,GOULAISWF-LT.AG_T1,40.28,-1.93,0.00
6,GOULAISWF-LT.AG_T1,36.60,-2.89,0.00
7,GOULAISWF-LT.AG_T1,48.30,-4.30,0.00
8,GOULAISWF-LT.AG_T1,50.21,-6.38,0.00
9,GOULAISWF-LT.AG_T1,49.63,-6.60,0.00
10,GOULAISWF-LT.AG_T1,58.16,-7.21,0.00
11,GOULAISWF-LT.AG_T1,59.69,-9.31,0.00
12,GOULAISWF-LT.AG_T1,69.09,-9.88,0.00
13,GOULAISWF-LT.AG_T1,76.45,-10.70,0.00
14,GOULAISWF-LT.AG_T1,77.52,-11.94,0.00
15,GOULAISWF-LT.AG_T1,93.78,-14.35,0.00
16,GOULAISWF-LT.AG_T1,28.67,-18.82,-87.51
17,GOULAISWF-LT.AG_T1,29.34,-21.70,-104.58
18,GOULAISWF-LT.AG_T1,40.48,-28.14,-128.03
19,GOULAISWF-LT.AG_T1,54.02,-32.58,-152.19
20,GOULAISWF-LT.AG_T1,47.46,-31.87,-159.47
21,GOULAISWF-LT.AG_T1,132.03,-18.22,0.00
22,GOULAISWF-LT.AG_T1,94.16,-16.26,-24.51
23,GOULAISWF-LT.AG_T1,55.50,-3.83,0.00
24,GOULAISWF-LT.AG_T1,56.67,-2.95,0.00
1,GRANDSF-LT.AG_T2,44.60,-0.40,0.00
2,GRANDSF-LT.AG_T2,37.19,-0.26,0.00
3,GRANDSF-LT.AG_T2,37.37,-0.11,0.00
4,GRANDSF-LT.AG_T2,37.46,-0.11,0.00
5,GRANDSF-LT.AG_T2,42.00,-0.21,0.00
6,GRANDSF-LT.AG_T2,39.45,-0.04,0.00
7,GRANDSF-LT.AG_T2,52.03,-0.57,0.00
8,GRANDSF-LT.AG_T2,55.75,-0.84,0.00
9,GRANDSF-LT.AG_T2,55.02,-1.21,0.00
10,GRANDSF-LT.AG_T2,63.84,-1.53,0.00
11,GRANDSF-LT.AG_T2,67.25,-1.75,0.00
12,GRANDSF-LT.AG_T2,76.89,-2.08,0.00
13,GRANDSF-LT.AG_T2,85.11,-2.04,0.00
14,GRANDSF-LT.AG_T2,87.36,-2.10,0.00
15,GRANDSF-LT.AG_T2,105.49,-2.64,0.00
16,GRANDSF-LT.AG_T2,132.09,-2.91,0.00
17,GRANDSF-LT.AG_T2,152.72,-2.90,0.00
18,GRANDSF-LT.AG_T2,193.36,-3.29,0.00
19,GRANDSF-LT.AG_T2,235.27,-3.53,0.00
20,GRANDSF-LT.AG_T2,236.20,-2.60,0.00
21,GRANDSF-LT.AG_T2,147.74,-2.51,0.00
22,GRANDSF-LT.AG_T2,133.06,-1.86,0.00
23,GRANDSF-LT.AG_T2,58.51,-0.82,0.00
24,GRANDSF-LT.AG_T2,58.97,-0.65,0.00
1,GRANDVALLEY3-LT.AG_T1,44.34,-0.67,0.00
2,GRANDVALLEY3-LT.AG_T1,36.97,-0.48,0.00
3,GRANDVALLEY3-LT.AG_T1,37.00,-0.48,0.00
4,GRANDVALLEY3-LT.AG_T1,37.16,-0.41,0.00
5,GRANDVALLEY3-LT.AG_T1,41.79,-0.42,0.00
6,GRANDVALLEY3-LT.AG_T1,39.26,-0.24,0.00
7,GRANDVALLEY3-LT.AG_T1,52.08,-0.52,0.00
8,GRANDVALLEY3-LT.AG_T1,55.97,-0.62,0.00
9,GRANDVALLEY3-LT.AG_T1,55.40,-0.83,0.00
10,GRANDVALLEY3-LT.AG_T1,64.28,-1.09,0.00
11,GRANDVALLEY3-LT.AG_T1,67.78,-1.22,0.00
12,GRANDVALLEY3-LT.AG_T1,77.42,-1.55,0.00
13,GRANDVALLEY3-LT.AG_T1,85.44,-1.71,0.00
14,GRANDVALLEY3-LT.AG_T1,87.62,-1.84,0.00
15,GRANDVALLEY3-LT.AG_T1,105.91,-2.22,0.00
16,GRANDVALLEY3-LT.AG_T1,132.48,-2.52,0.00
17,GRANDVALLEY3-LT.AG_T1,153.17,-2.45,0.00
18,GRANDVALLEY3-LT.AG_T1,193.93,-2.72,0.00
19,GRANDVALLEY3-LT.AG_T1,236.20,-2.60,0.00
20,GRANDVALLEY3-LT.AG_T1,236.90,-1.90,0.00
21,GRANDVALLEY3-LT.AG_T1,148.62,-1.63,0.00
22,GRANDVALLEY3-LT.AG_T1,133.59,-1.34,0.00
23,GRANDVALLEY3-LT.AG_T1,58.63,-0.70,0.00
24,GRANDVALLEY3-LT.AG_T1,58.91,-0.71,0.00
1,GRANDWF-LT.AG_T1,44.56,-0.45,0.00
2,GRANDWF-LT.AG_T1,37.19,-0.26,0.00
3,GRANDWF-LT.AG_T1,37.37,-0.11,0.00
4,GRANDWF-LT.AG_T1,37.46,-0.11,0.00
5,GRANDWF-LT.AG_T1,42.00,-0.21,0.00
6,GRANDWF-LT.AG_T1,39.45,-0.04,0.00
7,GRANDWF-LT.AG_T1,52.03,-0.57,0.00
8,GRANDWF-LT.AG_T1,55.75,-0.84,0.00
9,GRANDWF-LT.AG_T1,55.02,-1.21,0.00
10,GRANDWF-LT.AG_T1,63.84,-1.53,0.00
11,GRANDWF-LT.AG_T1,67.25,-1.75,0.00
12,GRANDWF-LT.AG_T1,76.89,-2.08,0.00
13,GRANDWF-LT.AG_T1,85.11,-2.04,0.00
14,GRANDWF-LT.AG_T1,87.36,-2.10,0.00
15,GRANDWF-LT.AG_T1,105.49,-2.64,0.00
16,GRANDWF-LT.AG_T1,131.96,-3.04,0.00
17,GRANDWF-LT.AG_T1,152.72,-2.90,0.00
18,GRANDWF-LT.AG_T1,193.36,-3.29,0.00
19,GRANDWF-LT.AG_T1,235.27,-3.53,0.00
20,GRANDWF-LT.AG_T1,236.20,-2.60,0.00
21,GRANDWF-LT.AG_T1,147.74,-2.51,0.00
22,GRANDWF-LT.AG_T1,133.06,-1.86,0.00
23,GRANDWF-LT.AG_T1,58.51,-0.82,0.00
24,GRANDWF-LT.AG_T1,58.91,-0.71,0.00
1,GRDEAST-LT.T1_LF,45.87,0.87,0.00
2,GRDEAST-LT.T1_LF,38.45,1.00,0.00
3,GRDEAST-LT.T1_LF,38.56,1.08,0.00
4,GRDEAST-LT.T1_LF,38.93,1.36,0.00
5,GRDEAST-LT.T1_LF,43.93,1.71,0.00
6,GRDEAST-LT.T1_LF,41.14,1.65,0.00
7,GRDEAST-LT.T1_LF,54.85,2.25,0.00
8,GRDEAST-LT.T1_LF,59.07,2.48,0.00
9,GRDEAST-LT.T1_LF,58.46,2.22,0.00
10,GRDEAST-LT.T1_LF,67.68,2.30,0.00
11,GRDEAST-LT.T1_LF,71.65,2.65,0.00
12,GRDEAST-LT.T1_LF,81.75,2.78,0.00
13,GRDEAST-LT.T1_LF,89.85,2.70,0.00
14,GRDEAST-LT.T1_LF,92.23,2.77,0.00
15,GRDEAST-LT.T1_LF,111.47,3.34,0.00
16,GRDEAST-LT.T1_LF,138.60,3.60,0.00
17,GRDEAST-LT.T1_LF,161.26,5.64,0.00
18,GRDEAST-LT.T1_LF,205.27,8.62,0.00
19,GRDEAST-LT.T1_LF,251.90,13.10,0.00
20,GRDEAST-LT.T1_LF,252.97,14.17,0.00
21,GRDEAST-LT.T1_LF,158.66,8.41,0.00
22,GRDEAST-LT.T1_LF,142.93,8.00,0.00
23,GRDEAST-LT.T1_LF,62.00,2.67,0.00
24,GRDEAST-LT.T1_LF,61.78,2.16,0.00
1,GREELYDS-LT.TT_LF,47.47,2.47,0.00
2,GREELYDS-LT.TT_LF,39.46,2.01,0.00
3,GREELYDS-LT.TT_LF,39.45,1.97,0.00
4,GREELYDS-LT.TT_LF,39.55,1.98,0.00
5,GREELYDS-LT.TT_LF,44.43,2.22,0.00
6,GREELYDS-LT.TT_LF,41.40,1.90,0.00
7,GREELYDS-LT.TT_LF,55.72,3.12,0.00
8,GREELYDS-LT.TT_LF,59.94,3.36,0.00
9,GREELYDS-LT.TT_LF,59.38,3.15,0.00
10,GREELYDS-LT.TT_LF,68.74,3.37,0.00
11,GREELYDS-LT.TT_LF,72.94,3.94,0.00
12,GREELYDS-LT.TT_LF,83.39,4.42,0.00
13,GREELYDS-LT.TT_LF,90.12,2.97,0.00
14,GREELYDS-LT.TT_LF,91.85,2.39,0.00
15,GREELYDS-LT.TT_LF,110.90,2.77,0.00
16,GREELYDS-LT.TT_LF,138.18,3.18,0.00
17,GREELYDS-LT.TT_LF,157.99,2.37,0.00
18,GREELYDS-LT.TT_LF,199.44,2.79,0.00
19,GREELYDS-LT.TT_LF,241.46,2.66,0.00
20,GREELYDS-LT.TT_LF,241.46,2.66,0.00
21,GREELYDS-LT.TT_LF,152.69,2.44,0.00
22,GREELYDS-LT.TT_LF,137.12,2.19,0.00
23,GREELYDS-LT.TT_LF,61.36,2.02,0.00
24,GREELYDS-LT.TT_LF,62.23,2.61,0.00
1,GREENFIELD-LT.G1,43.44,-1.56,0.00
2,GREENFIELD-LT.G1,36.57,-0.88,0.00
3,GREENFIELD-LT.G1,36.67,-0.81,0.00
4,GREENFIELD-LT.G1,36.98,-0.59,0.00
5,GREENFIELD-LT.G1,41.38,-0.83,0.00
6,GREENFIELD-LT.G1,39.18,-0.31,0.00
7,GREENFIELD-LT.G1,50.43,-2.17,0.00
8,GREENFIELD-LT.G1,53.13,-3.45,0.00
9,GREENFIELD-LT.G1,52.07,-4.17,0.00
10,GREENFIELD-LT.G1,60.36,-5.01,0.00
11,GREENFIELD-LT.G1,63.71,-5.29,0.00
12,GREENFIELD-LT.G1,73.53,-5.44,0.00
13,GREENFIELD-LT.G1,82.14,-5.01,0.00
14,GREENFIELD-LT.G1,84.32,-5.14,0.00
15,GREENFIELD-LT.G1,101.63,-6.50,0.00
16,GREENFIELD-LT.G1,128.33,-6.67,0.00
17,GREENFIELD-LT.G1,147.65,-7.97,0.00
18,GREENFIELD-LT.G1,187.46,-9.19,0.00
19,GREENFIELD-LT.G1,228.08,-10.72,0.00
20,GREENFIELD-LT.G1,229.61,-9.18,0.00
21,GREENFIELD-LT.G1,143.51,-6.74,0.00
22,GREENFIELD-LT.G1,129.36,-5.56,0.00
23,GREENFIELD-LT.G1,56.24,-3.09,0.00
24,GREENFIELD-LT.G1,57.94,-1.68,0.00
1,GREENFIELD-LT.G2,43.44,-1.56,0.00
2,GREENFIELD-LT.G2,36.57,-0.88,0.00
3,GREENFIELD-LT.G2,36.67,-0.81,0.00
4,GREENFIELD-LT.G2,36.98,-0.59,0.00
5,GREENFIELD-LT.G2,41.38,-0.83,0.00
6,GREENFIELD-LT.G2,39.18,-0.31,0.00
7,GREENFIELD-LT.G2,50.43,-2.17,0.00
8,GREENFIELD-LT.G2,53.13,-3.45,0.00
9,GREENFIELD-LT.G2,52.07,-4.17,0.00
10,GREENFIELD-LT.G2,60.36,-5.01,0.00
11,GREENFIELD-LT.G2,63.71,-5.29,0.00
12,GREENFIELD-LT.G2,73.53,-5.44,0.00
13,GREENFIELD-LT.G2,82.14,-5.01,0.00
14,GREENFIELD-LT.G2,84.32,-5.14,0.00
15,GREENFIELD-LT.G2,101.63,-6.50,0.00
16,GREENFIELD-LT.G2,128.33,-6.67,0.00
17,GREENFIELD-LT.G2,147.65,-7.97,0.00
18,GREENFIELD-LT.G2,187.46,-9.19,0.00
19,GREENFIELD-LT.G2,228.08,-10.72,0.00
20,GREENFIELD-LT.G2,229.61,-9.18,0.00
21,GREENFIELD-LT.G2,143.51,-6.74,0.00
22,GREENFIELD-LT.G2,129.36,-5.56,0.00
23,GREENFIELD-LT.G2,56.24,-3.09,0.00
24,GREENFIELD-LT.G2,57.94,-1.68,0.00
1,GREENFIELD-LT.G3,43.44,-1.56,0.00
2,GREENFIELD-LT.G3,36.57,-0.88,0.00
3,GREENFIELD-LT.G3,36.67,-0.81,0.00
4,GREENFIELD-LT.G3,36.98,-0.59,0.00
5,GREENFIELD-LT.G3,41.38,-0.83,0.00
6,GREENFIELD-LT.G3,39.18,-0.31,0.00
7,GREENFIELD-LT.G3,50.43,-2.17,0.00
8,GREENFIELD-LT.G3,53.13,-3.45,0.00
9,GREENFIELD-LT.G3,52.07,-4.17,0.00
10,GREENFIELD-LT.G3,60.36,-5.01,0.00
11,GREENFIELD-LT.G3,63.71,-5.29,0.00
12,GREENFIELD-LT.G3,73.53,-5.44,0.00
13,GREENFIELD-LT.G3,82.14,-5.01,0.00
14,GREENFIELD-LT.G3,84.32,-5.14,0.00
15,GREENFIELD-LT.G3,101.63,-6.50,0.00
16,GREENFIELD-LT.G3,128.33,-6.67,0.00
17,GREENFIELD-LT.G3,147.65,-7.97,0.00
18,GREENFIELD-LT.G3,187.46,-9.19,0.00
19,GREENFIELD-LT.G3,228.08,-10.72,0.00
20,GREENFIELD-LT.G3,229.61,-9.18,0.00
21,GREENFIELD-LT.G3,143.51,-6.74,0.00
22,GREENFIELD-LT.G3,129.36,-5.56,0.00
23,GREENFIELD-LT.G3,56.24,-3.09,0.00
24,GREENFIELD-LT.G3,57.94,-1.68,0.00
1,GREENFIELD-LT.G4,43.44,-1.56,0.00
2,GREENFIELD-LT.G4,36.57,-0.88,0.00
3,GREENFIELD-LT.G4,36.67,-0.81,0.00
4,GREENFIELD-LT.G4,36.98,-0.59,0.00
5,GREENFIELD-LT.G4,41.38,-0.83,0.00
6,GREENFIELD-LT.G4,39.18,-0.31,0.00
7,GREENFIELD-LT.G4,50.43,-2.17,0.00
8,GREENFIELD-LT.G4,53.13,-3.45,0.00
9,GREENFIELD-LT.G4,52.07,-4.17,0.00
10,GREENFIELD-LT.G4,60.36,-5.01,0.00
11,GREENFIELD-LT.G4,63.71,-5.29,0.00
12,GREENFIELD-LT.G4,73.53,-5.44,0.00
13,GREENFIELD-LT.G4,82.14,-5.01,0.00
14,GREENFIELD-LT.G4,84.32,-5.14,0.00
15,GREENFIELD-LT.G4,101.63,-6.50,0.00
16,GREENFIELD-LT.G4,128.33,-6.67,0.00
17,GREENFIELD-LT.G4,147.65,-7.97,0.00
18,GREENFIELD-LT.G4,187.46,-9.19,0.00
19,GREENFIELD-LT.G4,228.08,-10.72,0.00
20,GREENFIELD-LT.G4,229.61,-9.18,0.00
21,GREENFIELD-LT.G4,143.51,-6.74,0.00
22,GREENFIELD-LT.G4,129.36,-5.56,0.00
23,GREENFIELD-LT.G4,56.24,-3.09,0.00
24,GREENFIELD-LT.G4,57.94,-1.68,0.00
1,GREENWICH-LT.AG_T1,9.81,-4.09,-31.10
2,GREENWICH-LT.AG_T1,8.92,-3.37,-25.16
3,GREENWICH-LT.AG_T1,33.17,-4.31,0.00
4,GREENWICH-LT.AG_T1,33.39,-4.17,0.00
5,GREENWICH-LT.AG_T1,37.52,-4.69,0.00
6,GREENWICH-LT.AG_T1,11.24,-5.42,-22.84
7,GREENWICH-LT.AG_T1,39.47,-7.53,-5.60
8,GREENWICH-LT.AG_T1,34.80,-9.39,-12.39
9,GREENWICH-LT.AG_T1,37.30,-9.61,-9.33
10,GREENWICH-LT.AG_T1,14.36,-11.57,-39.45
11,GREENWICH-LT.AG_T1,42.96,-13.17,-12.86
12,GREENWICH-LT.AG_T1,37.03,-14.66,-27.28
13,GREENWICH-LT.AG_T1,33.84,-16.24,-37.07
14,GREENWICH-LT.AG_T1,40.34,-17.43,-31.69
15,GREENWICH-LT.AG_T1,17.70,-21.49,-68.94
16,GREENWICH-LT.AG_T1,21.37,-26.13,-87.51
17,GREENWICH-LT.AG_T1,21.42,-29.61,-104.58
18,GREENWICH-LT.AG_T1,29.42,-39.20,-128.03
19,GREENWICH-LT.AG_T1,39.92,-46.68,-152.19
20,GREENWICH-LT.AG_T1,32.80,-46.53,-159.47
21,GREENWICH-LT.AG_T1,83.89,-27.90,-38.46
22,GREENWICH-LT.AG_T1,85.36,-25.05,-24.51
23,GREENWICH-LT.AG_T1,50.71,-8.62,0.00
24,GREENWICH-LT.AG_T1,52.71,-6.91,0.00
1,GREENWICH-LT.AG_T2,9.81,-4.09,-31.10
2,GREENWICH-LT.AG_T2,8.95,-3.34,-25.16
3,GREENWICH-LT.AG_T2,33.20,-4.28,0.00
4,GREENWICH-LT.AG_T2,33.42,-4.14,0.00
5,GREENWICH-LT.AG_T2,37.56,-4.66,0.00
6,GREENWICH-LT.AG_T2,11.27,-5.39,-22.84
7,GREENWICH-LT.AG_T2,39.51,-7.49,-5.60
8,GREENWICH-LT.AG_T2,34.84,-9.35,-12.39
9,GREENWICH-LT.AG_T2,37.30,-9.61,-9.33
10,GREENWICH-LT.AG_T2,14.36,-11.57,-39.45
11,GREENWICH-LT.AG_T2,42.96,-13.17,-12.86
12,GREENWICH-LT.AG_T2,37.03,-14.66,-27.28
13,GREENWICH-LT.AG_T2,33.84,-16.24,-37.07
14,GREENWICH-LT.AG_T2,40.34,-17.43,-31.69
15,GREENWICH-LT.AG_T2,17.70,-21.49,-68.94
16,GREENWICH-LT.AG_T2,21.37,-26.13,-87.51
17,GREENWICH-LT.AG_T2,21.52,-29.51,-104.58
18,GREENWICH-LT.AG_T2,29.54,-39.08,-128.03
19,GREENWICH-LT.AG_T2,39.92,-46.68,-152.19
20,GREENWICH-LT.AG_T2,32.80,-46.53,-159.47
21,GREENWICH-LT.AG_T2,83.89,-27.90,-38.46
22,GREENWICH-LT.AG_T2,85.45,-24.96,-24.51
23,GREENWICH-LT.AG_T2,50.75,-8.58,0.00
24,GREENWICH-LT.AG_T2,52.76,-6.86,0.00
1,GRNDMOE-LT.T1_LF,45.92,0.92,0.00
2,GRNDMOE-LT.T1_LF,38.45,1.00,0.00
3,GRNDMOE-LT.T1_LF,38.60,1.12,0.00
4,GRNDMOE-LT.T1_LF,38.97,1.40,0.00
5,GRNDMOE-LT.T1_LF,43.97,1.76,0.00
6,GRNDMOE-LT.T1_LF,41.18,1.69,0.00
7,GRNDMOE-LT.T1_LF,54.85,2.25,0.00
8,GRNDMOE-LT.T1_LF,59.07,2.48,0.00
9,GRNDMOE-LT.T1_LF,58.52,2.28,0.00
10,GRNDMOE-LT.T1_LF,67.68,2.30,0.00
11,GRNDMOE-LT.T1_LF,71.65,2.65,0.00
12,GRNDMOE-LT.T1_LF,81.75,2.78,0.00
13,GRNDMOE-LT.T1_LF,89.94,2.79,0.00
14,GRNDMOE-LT.T1_LF,92.23,2.77,0.00
15,GRNDMOE-LT.T1_LF,111.47,3.34,0.00
16,GRNDMOE-LT.T1_LF,138.60,3.60,0.00
17,GRNDMOE-LT.T1_LF,161.43,5.81,0.00
18,GRNDMOE-LT.T1_LF,205.48,8.84,0.00
19,GRNDMOE-LT.T1_LF,252.16,13.36,0.00
20,GRNDMOE-LT.T1_LF,253.23,14.43,0.00
21,GRNDMOE-LT.T1_LF,158.66,8.41,0.00
22,GRNDMOE-LT.T1_LF,142.93,8.00,0.00
23,GRNDMOE-LT.T1_LF,62.06,2.73,0.00
24,GRNDMOE-LT.T1_LF,61.84,2.23,0.00
1,GRUBSTAKE-LT.T1_LF,46.58,1.58,0.00
2,GRUBSTAKE-LT.T1_LF,38.59,1.14,0.00
3,GRUBSTAKE-LT.T1_LF,37.63,0.15,0.00
4,GRUBSTAKE-LT.T1_LF,37.70,0.13,0.00
5,GRUBSTAKE-LT.T1_LF,42.32,0.11,0.00
6,GRUBSTAKE-LT.T1_LF,15.90,-0.76,-22.84
7,GRUBSTAKE-LT.T1_LF,45.76,-1.23,-5.60
8,GRUBSTAKE-LT.T1_LF,42.31,-1.88,-12.39
9,GRUBSTAKE-LT.T1_LF,44.78,-2.13,-9.33
10,GRUBSTAKE-LT.T1_LF,22.97,-2.96,-39.45
11,GRUBSTAKE-LT.T1_LF,52.02,-4.11,-12.86
12,GRUBSTAKE-LT.T1_LF,47.47,-4.21,-27.28
13,GRUBSTAKE-LT.T1_LF,44.88,-5.20,-37.07
14,GRUBSTAKE-LT.T1_LF,52.87,-4.90,-31.69
15,GRUBSTAKE-LT.T1_LF,26.50,-12.69,-68.94
16,GRUBSTAKE-LT.T1_LF,36.01,-11.49,-87.51
17,GRUBSTAKE-LT.T1_LF,39.99,-11.05,-104.58
18,GRUBSTAKE-LT.T1_LF,55.33,-13.29,-128.03
19,GRUBSTAKE-LT.T1_LF,70.48,-16.12,-152.19
20,GRUBSTAKE-LT.T1_LF,66.35,-12.97,-159.47
21,GRUBSTAKE-LT.T1_LF,103.63,-8.16,-38.46
22,GRUBSTAKE-LT.T1_LF,104.42,-5.99,-24.51
23,GRUBSTAKE-LT.T1_LF,57.69,-1.64,0.00
24,GRUBSTAKE-LT.T1_LF,60.50,0.88,0.00
1,GRUBSTAKE-LT.T1_LF_DRA,46.58,1.58,0.00
2,GRUBSTAKE-LT.T1_LF_DRA,38.57,1.12,0.00
3,GRUBSTAKE-LT.T1_LF_DRA,37.63,0.15,0.00
4,GRUBSTAKE-LT.T1_LF_DRA,37.68,0.11,0.00
5,GRUBSTAKE-LT.T1_LF_DRA,42.30,0.08,0.00
6,GRUBSTAKE-LT.T1_LF_DRA,15.88,-0.77,-22.84
7,GRUBSTAKE-LT.T1_LF_DRA,45.76,-1.23,-5.60
8,GRUBSTAKE-LT.T1_LF_DRA,42.28,-1.91,-12.39
9,GRUBSTAKE-LT.T1_LF_DRA,44.75,-2.16,-9.33
10,GRUBSTAKE-LT.T1_LF_DRA,22.93,-2.99,-39.45
11,GRUBSTAKE-LT.T1_LF_DRA,51.98,-4.15,-12.86
12,GRUBSTAKE-LT.T1_LF_DRA,47.43,-4.26,-27.28
13,GRUBSTAKE-LT.T1_LF_DRA,44.83,-5.24,-37.07
14,GRUBSTAKE-LT.T1_LF_DRA,52.87,-4.90,-31.69
15,GRUBSTAKE-LT.T1_LF_DRA,26.50,-12.69,-68.94
16,GRUBSTAKE-LT.T1_LF_DRA,36.01,-11.49,-87.51
17,GRUBSTAKE-LT.T1_LF_DRA,39.91,-11.13,-104.58
18,GRUBSTAKE-LT.T1_LF_DRA,55.24,-13.38,-128.03
19,GRUBSTAKE-LT.T1_LF_DRA,70.36,-16.25,-152.19
20,GRUBSTAKE-LT.T1_LF_DRA,66.23,-13.09,-159.47
21,GRUBSTAKE-LT.T1_LF_DRA,103.55,-8.24,-38.46
22,GRUBSTAKE-LT.T1_LF_DRA,104.36,-6.06,-24.51
